CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited
464,Germany,Female,42.0,3,164104.74,85679.25,1,1,1,0
626,France,Female,35.0,3,80190.36,0.0,1,0,0,0
790,France,Female,31.0,9,84126.75,0.0,2,0,0,0
534,France,Female,34.0,7,70179.0,121551.58,2,1,1,0
745,France,Male,46.0,2,118024.1,122220.19,1,1,1,0
553,Spain,Male,47.0,3,145704.19,116528.15,1,0,0,1
748,France,Female,26.0,1,183049.41,77780.29,1,1,1,0
722,France,Male,37.0,2,120906.83,0.0,1,0,0,0
501,France,Male,40.0,4,100433.83,125832.2,1,1,1,0
675,France,Female,38.0,6,138777.0,68065.8,1,0,0,1
778,Spain,Female,47.0,6,124694.99,127299.34,2,0,0,0
494,Germany,Female,38.0,7,40084.32,174937.64,1,0,0,0
850,France,Male,40.0,9,119232.33,0.0,2,1,1,0
592,Spain,Male,31.0,7,43921.36,110071.1,1,0,0,0
590,Spain,Female,44.0,3,62222.81,139432.37,1,0,0,0
758,France,Female,39.0,6,56577.0,127357.76,1,1,1,0
506,France,Male,36.0,5,164253.35,0.0,2,0,0,0
733,France,Male,33.0,3,7666.73,0.0,1,1,1,0
711,France,Male,38.0,3,68487.51,0.0,2,0,0,0
514,Germany,Male,43.0,1,199273.98,95556.31,1,1,1,1
637,Spain,Male,37.0,8,186062.36,0.0,1,1,1,0
468,Germany,Male,29.0,1,195711.16,111681.98,2,1,1,0
539,France,Male,39.0,3,36692.17,0.0,2,0,0,0
509,Spain,Female,25.0,3,106920.57,108738.71,2,0,0,0
662,France,Female,32.0,4,48725.68,133950.37,1,1,1,1
818,Spain,Male,26.0,4,167036.94,0.0,2,1,1,0
608,France,Male,33.0,9,68777.26,89968.69,1,0,0,0
850,Spain,Female,32.0,9,18924.92,0.0,2,1,1,0
816,Germany,Female,38.0,5,71905.77,130878.75,3,0,0,1
536,France,Male,35.0,8,64833.28,0.0,2,0,0,0
753,France,Male,35.0,3,184843.77,0.0,2,1,1,0
631,Spain,Male,27.0,10,176730.02,134169.62,1,1,1,0
703,France,Male,37.0,1,20629.4,149762.08,1,0,0,1
774,France,Male,26.0,2,28415.36,93844.69,1,0,0,0
785,France,Male,28.0,8,77231.27,0.0,2,0,0,0
571,France,Female,33.0,1,102750.7,0.0,2,0,0,0
621,Germany,Male,46.0,6,34580.8,141078.37,1,0,0,1
605,Germany,Female,31.0,1,183598.77,117992.59,1,1,1,0
611,France,Female,40.0,8,147358.27,100812.33,2,0,0,0
569,France,Male,38.0,7,108469.2,0.0,1,1,1,0
658,France,Male,29.0,4,20612.82,80262.6,1,1,1,0
788,Spain,Male,34.0,6,181196.76,156478.62,1,1,1,0
525,France,Female,23.0,5,160249.1,0.0,2,0,0,0
798,France,Male,37.0,8,110783.28,0.0,3,0,0,0
486,Germany,Male,37.0,9,144995.33,115217.99,2,0,0,0
615,Spain,Male,61.0,9,150227.85,0.0,2,0,0,1
730,France,Female,35.0,0,53718.28,155470.55,1,1,1,0
641,France,Male,37.0,7,75248.3,0.0,2,0,0,0
542,France,Male,39.0,3,14353.43,135096.77,1,1,1,1
692,France,Male,30.0,2,130486.57,0.0,2,1,1,0
714,Germany,Female,55.0,9,100127.71,180075.22,1,1,1,0
591,Spain,Male,29.0,1,196356.17,97541.24,1,1,1,0
710,France,Female,41.0,2,9983.88,156067.05,1,1,1,0
639,France,Female,38.0,4,118974.77,81550.94,2,1,1,0
531,France,Female,47.0,6,194998.34,0.0,1,0,0,1
673,France,Female,38.0,2,134901.34,170061.92,2,0,0,1
765,Germany,Male,36.0,8,72924.56,92310.54,2,1,1,0
622,France,Female,32.0,6,101057.95,169089.38,2,0,0,0
806,France,Male,40.0,5,142838.64,80613.93,1,1,1,0
757,Germany,Male,26.0,8,127059.04,121581.56,2,1,1,0
570,France,Female,58.0,8,116503.92,0.0,1,1,1,1
555,Spain,Male,32.0,4,54405.79,0.0,2,1,1,0
692,France,Male,54.0,5,88721.84,0.0,2,1,1,0
774,France,Male,60.0,5,74135.48,85891.55,1,0,0,1
638,Spain,Male,44.0,9,111346.22,77637.35,2,1,1,0
543,Spain,Female,41.0,4,194902.16,0.0,1,0,0,0
584,France,Male,31.0,5,31474.27,0.0,2,0,0,0
691,Germany,Male,30.0,7,21198.39,116927.89,1,0,0,0
684,Germany,Female,40.0,6,186976.6,137326.65,1,0,0,0
733,France,Male,22.0,5,117202.19,0.0,2,1,1,0
599,Spain,Female,37.0,2,143739.29,0.0,2,1,1,0
524,Germany,Female,31.0,10,161811.23,67238.98,2,1,1,0
632,Germany,Female,38.0,6,98090.91,86569.76,2,0,0,0
735,Spain,Male,34.0,5,71095.41,0.0,2,0,0,0
734,France,Male,34.0,6,13107.24,133598.4,1,1,1,0
605,France,Female,51.0,3,67110.59,136188.78,1,1,1,1
793,Spain,Male,38.0,9,88225.02,0.0,2,0,0,0
468,France,Female,56.0,10,62256.87,0.0,3,1,1,1
779,Germany,Male,37.0,7,135925.72,120092.52,2,0,0,0
698,France,Male,48.0,4,177815.87,101238.24,2,1,1,1
707,France,Male,58.0,6,126471.13,89685.92,1,1,1,0
850,France,Female,35.0,1,188574.12,211774.31,1,0,0,1
850,France,Male,56.0,7,119175.45,131317.48,1,1,1,0
527,Spain,Male,37.0,5,139093.73,93722.73,2,1,1,0
696,Germany,Male,32.0,8,115916.55,101160.99,1,1,1,0
661,France,Male,48.0,3,96463.25,120320.54,1,0,0,0
776,France,Female,31.0,2,112349.51,0.0,2,1,1,0
701,France,Male,43.0,2,165303.79,0.0,2,1,1,0
610,France,Male,26.0,8,166031.08,0.0,2,0,0,0
572,Germany,Female,48.0,3,38411.79,152827.99,1,0,0,1
673,France,Male,30.0,1,77783.35,64097.75,1,1,1,0
519,Spain,Female,57.0,2,29871.79,119035.35,2,1,1,0
702,Spain,Female,26.0,4,59747.63,135219.57,1,1,1,0
729,France,Male,32.0,6,79919.13,93694.42,1,1,1,0
543,Spain,Male,35.0,10,76773.53,59408.63,1,0,0,0
550,France,Female,40.0,7,54018.93,114354.95,1,0,0,0
608,France,Male,59.0,1,70649.64,0.0,1,0,0,1
639,Germany,Male,35.0,10,59093.39,128173.9,2,0,0,0
686,Spain,Male,34.0,9,127569.8,0.0,2,0,0,0
564,Germany,Female,62.0,5,18260.98,114931.35,3,1,1,1
745,Germany,Female,28.0,1,73275.96,111071.36,1,0,0,1
833,France,Male,37.0,8,136129.49,151226.18,2,1,1,0
622,France,Male,26.0,9,153237.59,0.0,2,1,1,0
597,France,Female,42.0,4,106841.12,64740.12,1,1,1,0
721,Spain,Male,51.0,0,109078.35,169312.13,1,0,0,1
504,France,Female,49.0,7,87822.14,0.0,3,1,1,1
842,Spain,Female,44.0,2,126644.98,112652.08,2,0,0,0
587,France,Male,38.0,0,47414.15,0.0,2,0,0,0
479,Germany,Female,30.0,7,41879.99,143964.36,2,0,0,0
508,France,Male,49.0,7,75808.1,122451.46,2,1,1,0
749,France,Male,24.0,1,47911.03,0.0,3,1,1,0
721,Germany,Female,36.0,3,28737.78,65253.07,2,0,0,0
674,Germany,Male,47.0,6,2079.2,106901.94,1,1,1,1
685,Spain,Female,25.0,10,121562.33,128509.63,1,0,0,0
417,France,Male,34.0,7,55003.79,0.0,2,0,0,0
574,Germany,Male,33.0,3,193131.42,129834.67,1,0,0,0
590,Spain,Female,51.0,3,191932.27,154962.99,3,1,1,1
587,Germany,Male,40.0,5,159418.1,138241.9,2,0,0,0
598,Germany,Male,41.0,3,191468.78,91536.93,1,0,0,1
741,Spain,Male,53.0,3,38913.68,0.0,2,1,1,0
850,Spain,Female,70.0,5,705.18,0.0,1,1,1,0
584,Germany,Female,29.0,7,138490.03,105204.01,1,1,1,0
650,Spain,Male,61.0,1,82970.69,152968.73,1,1,1,0
607,Spain,Male,36.0,8,76744.72,158261.68,1,1,1,0
509,France,Female,46.0,1,71244.59,0.0,1,0,0,1
689,Spain,Female,38.0,6,12182.15,121021.05,1,1,1,0
543,France,Male,36.0,4,141210.5,0.0,2,1,1,0
438,Spain,Female,54.0,2,191763.07,0.0,1,0,0,1
687,Spain,Female,63.0,1,37938.74,137715.66,1,1,1,0
737,Germany,Male,31.0,5,74890.58,121192.22,2,1,1,0
761,France,Male,31.0,7,166698.18,0.0,3,1,1,0
601,France,Male,44.0,1,62678.53,100486.18,2,1,1,0
651,France,Male,45.0,1,67740.08,0.0,1,0,0,1
745,France,Male,35.0,9,161519.77,92566.53,2,0,0,0
648,Spain,Female,49.0,10,159835.78,0.0,2,1,1,1
848,Spain,Male,40.0,3,30876.84,110929.96,1,1,1,0
546,France,Female,27.0,8,14858.1,0.0,2,1,1,0
439,Spain,Female,32.0,3,75685.97,138901.61,1,0,0,0
755,France,Male,30.0,4,144183.1,123217.66,2,1,1,0
593,France,Female,41.0,6,65170.66,0.0,1,0,0,0
701,France,Male,39.0,2,82526.92,0.0,2,1,1,0
701,Spain,Male,36.0,8,169161.46,0.0,2,0,0,0
607,Spain,Female,33.0,2,109291.39,108431.87,2,1,1,1
586,Spain,Female,57.0,3,6057.81,0.0,2,1,1,0
547,Germany,Female,30.0,9,77077.14,72392.41,1,0,0,0
647,Germany,Female,51.0,1,54954.51,119741.77,2,0,0,1
760,France,Female,51.0,2,179614.8,100946.71,1,0,0,1
621,Spain,Male,53.0,9,35588.07,170491.84,1,0,0,1
725,France,Male,44.0,5,117356.14,0.0,1,1,1,0
526,France,Male,36.0,1,160696.72,0.0,1,0,0,0
519,Spain,Female,47.0,6,147278.43,157296.02,2,0,0,1
713,Germany,Female,38.0,7,56594.36,144606.22,1,1,1,1
700,France,Male,38.0,8,1299.75,134811.3,1,0,0,0
666,France,Female,34.0,9,25095.03,115897.12,1,1,1,0
630,Spain,Male,32.0,4,146326.45,82034.0,1,0,0,0
779,Spain,Female,26.0,4,38296.21,174318.13,2,1,1,0
611,Germany,Female,41.0,2,164061.6,114206.84,1,0,0,0
685,Spain,Male,43.0,9,107811.28,0.0,2,0,0,0
646,Germany,Male,39.0,9,30838.51,111574.41,1,1,1,0
683,Germany,Female,57.0,5,9221.78,162448.69,1,0,0,1
484,Germany,Female,34.0,4,33738.27,148249.54,1,1,1,0
601,France,Female,43.0,8,110916.15,0.0,3,1,1,1
762,Spain,Female,26.0,7,169654.57,123709.46,2,1,1,0
687,France,Female,72.0,9,69829.4,0.0,1,1,1,0
566,France,Male,30.0,5,54926.51,0.0,1,0,0,1
702,France,Male,37.0,10,94728.49,150525.8,1,1,1,0
601,France,Male,29.0,9,80393.27,0.0,1,1,1,0
699,France,Male,53.0,4,111307.98,0.0,2,1,1,0
584,France,Male,28.0,10,19834.32,0.0,2,0,0,0
699,France,Male,35.0,5,78397.24,0.0,2,1,1,0
698,Germany,Female,51.0,2,86410.28,111018.98,1,0,0,0
495,France,Male,30.0,10,172749.65,129755.99,1,0,0,0
650,France,Female,27.0,6,1002.39,0.0,2,0,0,0
605,France,Female,64.0,2,13601.79,129555.7,1,1,1,0
667,Spain,Male,38.0,1,77866.91,87202.38,1,1,1,0
688,Germany,Male,26.0,8,175296.76,146133.39,1,1,1,0
727,Spain,Female,31.0,0,121751.04,0.0,1,0,0,1
754,Spain,Male,39.0,6,89593.26,170184.99,2,0,0,0
612,Germany,Female,62.0,8,193437.89,140745.33,1,0,0,1
546,Spain,Male,42.0,7,86945.0,139070.51,1,1,1,0
673,Spain,Female,37.0,8,183318.79,0.0,2,1,1,0
593,France,Male,35.0,9,71154.1,114193.24,1,0,0,0
656,Spain,Female,40.0,10,151887.16,167878.5,1,1,1,0
535,Germany,Female,53.0,5,75888.65,141616.55,2,1,1,0
678,Germany,Male,36.0,3,89566.74,145747.67,2,1,1,0
477,Spain,Female,48.0,2,26475.79,129120.64,1,1,1,0
850,Spain,Male,35.0,7,126355.8,110349.82,1,0,0,0
427,France,Male,29.0,1,93839.3,141325.56,1,1,1,0
752,France,Male,49.0,2,7698.6,78653.84,1,0,0,0
649,France,Male,47.0,1,145593.85,0.0,2,1,1,0
799,Spain,Female,28.0,3,45042.56,142253.65,1,0,0,0
589,France,Female,61.0,1,61108.56,0.0,1,0,0,1
583,Germany,Female,54.0,6,57553.98,115988.86,1,0,0,1
839,Spain,Female,33.0,10,62674.42,75592.43,1,0,0,0
540,Germany,Male,44.0,3,12120.79,164113.04,2,1,1,0
850,France,Male,31.0,6,50129.87,67996.23,2,0,0,1
696,Spain,Female,51.0,5,55022.43,0.0,2,0,0,0
660,Spain,Female,33.0,1,117834.91,0.0,2,0,0,0
682,France,Male,48.0,1,168840.23,138778.15,1,1,1,0
744,France,Female,43.0,10,24234.11,147832.15,1,1,1,0
785,France,Female,36.0,4,190627.01,135438.4,1,0,0,0
752,Spain,Male,48.0,5,156618.38,116060.08,1,0,0,1
706,France,Female,29.0,5,42334.38,112564.62,1,0,0,0
583,France,Female,27.0,1,110784.42,125406.58,1,1,1,0
660,Germany,Female,39.0,5,173683.0,135134.99,1,0,0,1
819,France,Female,39.0,9,27046.46,133102.92,1,0,0,1
673,France,Female,34.0,8,20598.59,42157.08,1,0,0,1
752,France,Female,30.0,3,104991.28,0.0,2,1,1,0
578,France,Male,38.0,7,8996.97,82259.29,1,0,0,0
438,France,Female,36.0,4,64420.5,0.0,2,0,0,0
652,France,Male,38.0,6,145700.22,0.0,2,1,1,0
629,France,Female,49.0,4,196335.48,0.0,2,1,1,0
720,France,Male,52.0,7,14781.12,0.0,1,1,1,0
668,France,Male,42.0,3,108139.23,150461.07,1,0,0,0
459,Germany,Male,48.0,4,19287.06,133994.52,1,1,1,1
729,Spain,Male,31.0,8,9567.39,164870.81,2,1,1,0
498,Germany,Male,25.0,8,132210.49,121702.73,1,1,1,0
549,Spain,Male,25.0,6,21600.11,193858.2,1,1,1,0
601,Germany,Female,54.0,1,199661.5,131039.97,2,1,1,0
544,France,Male,64.0,9,124341.49,113829.45,1,1,1,0
751,France,Female,30.0,6,15766.1,0.0,2,0,0,0
632,Germany,Female,41.0,3,33642.21,81877.38,1,1,1,0
694,Spain,Male,57.0,8,117704.65,116326.07,1,1,1,0
678,France,Male,31.0,2,58803.28,0.0,2,1,1,0
695,France,Male,46.0,4,137537.22,0.0,2,1,1,0
661,France,Female,41.0,1,131300.68,0.0,2,1,1,0
661,France,Male,33.0,9,84174.81,0.0,2,1,1,0
559,France,Female,31.0,3,160941.78,127070.73,1,1,1,0
503,France,Male,29.0,3,143954.99,0.0,2,1,1,0
695,Spain,Male,46.0,3,56297.85,122549.64,1,1,1,0
640,France,Female,42.0,5,8404.73,176099.13,1,1,1,0
624,Germany,Female,48.0,3,30020.09,122388.38,2,0,0,0
667,France,Male,42.0,9,58137.42,0.0,2,1,1,0
642,France,Male,26.0,0,47472.68,0.0,1,0,0,0
640,Spain,Female,32.0,6,19131.71,118879.35,2,1,1,0
529,Spain,Male,35.0,5,187288.5,0.0,2,1,1,0
563,France,Female,39.0,5,17603.81,0.0,2,1,1,0
593,Spain,Female,38.0,4,67020.03,88736.44,2,0,0,0
739,Germany,Male,45.0,7,147802.94,102703.62,1,1,1,1
788,Spain,Female,70.0,1,41610.62,0.0,2,1,1,0
684,Spain,Female,38.0,3,44255.65,0.0,2,0,0,0
482,France,Male,55.0,5,78416.14,97318.25,1,1,1,0
591,Spain,Male,58.0,5,137254.55,128468.69,1,1,1,0
651,Germany,Female,41.0,4,151303.48,133432.59,1,1,1,0
749,Germany,Female,40.0,8,86333.63,141782.57,2,0,0,0
583,France,Male,24.0,9,89801.9,135125.28,1,0,0,0
661,Spain,Male,42.0,2,29358.57,178820.91,1,0,0,1
715,France,Female,31.0,2,181600.72,112212.14,2,1,1,0
769,Germany,Female,45.0,5,124118.71,126674.81,1,0,0,1
625,France,Female,51.0,7,38867.46,136294.97,1,0,0,1
641,France,Female,36.0,5,31106.67,66392.64,1,0,0,0
716,Germany,Male,27.0,1,67611.36,122552.34,2,0,0,0
767,France,Male,43.0,1,77837.63,76408.85,2,0,0,0
745,Germany,Male,36.0,8,6078.46,145071.24,1,0,0,0
589,France,Male,34.0,6,177896.92,0.0,2,1,1,0
796,France,Female,45.0,2,123882.73,109730.22,1,1,1,0
664,France,Male,57.0,6,15304.08,0.0,2,1,1,0
445,Spain,Male,62.0,1,76569.64,64119.38,1,1,1,1
543,Germany,Female,57.0,1,120657.32,106138.33,2,1,1,1
746,Spain,Male,36.0,2,16436.56,0.0,2,1,1,0
742,Germany,Male,33.0,0,107667.91,181656.51,1,1,1,0
750,France,Female,32.0,5,95611.47,0.0,2,0,0,0
669,France,Male,30.0,7,19799.26,95128.86,1,0,0,0
594,Spain,Female,49.0,2,123214.74,126615.94,2,1,1,0
574,Spain,Male,36.0,1,71709.12,0.0,2,1,1,0
659,Germany,Male,36.0,2,149066.14,76190.48,2,1,1,0
750,Germany,Male,40.0,5,20451.99,168286.81,3,0,0,1
626,Germany,Male,35.0,4,32825.5,88109.81,1,1,1,0
620,France,Male,42.0,4,6232.31,0.0,2,0,0,0
580,France,Female,35.0,8,10357.03,0.0,2,1,1,0
686,France,Female,34.0,3,147794.63,123971.51,2,0,0,0
540,France,Male,48.0,0,116973.48,148116.48,1,0,0,0
634,Germany,Male,35.0,6,129964.94,116269.01,1,0,0,0
632,Spain,Male,38.0,1,92816.86,120599.21,1,0,0,0
501,France,Female,41.0,3,172114.67,144260.5,1,0,0,0
650,Spain,Female,25.0,3,16649.31,86605.5,3,0,0,1
786,France,Male,34.0,9,144517.19,0.0,2,0,0,0
554,Germany,Female,37.0,4,182038.6,58629.97,1,0,0,0
701,Spain,Female,42.0,5,24210.56,0.0,2,0,0,0
474,France,Male,45.0,10,172175.9,0.0,2,0,0,0
621,France,Female,43.0,5,47578.45,0.0,1,1,1,0
672,Spain,Female,56.0,2,150694.42,209767.31,2,1,1,1
459,Spain,Female,42.0,6,177683.02,129634.25,2,1,1,1
669,France,Male,23.0,1,66088.83,0.0,2,0,0,0
776,France,Female,38.0,2,169291.7,169824.46,1,0,0,0
694,France,Male,36.0,3,117140.41,97530.25,1,1,1,0
787,France,Female,42.0,10,79510.37,145988.65,2,1,1,0
580,France,Male,37.0,9,77108.66,0.0,2,1,1,0
711,France,Female,25.0,7,9679.28,0.0,3,1,1,0
673,France,Female,40.0,5,81753.92,137494.28,1,0,0,0
499,France,Female,57.0,1,131372.38,0.0,1,0,0,1
591,France,Male,24.0,6,25310.82,147360.0,1,1,1,0
769,France,Female,25.0,10,187925.75,0.0,2,0,0,0
657,Spain,Male,31.0,3,98820.39,125167.02,1,0,0,0
738,Germany,Male,43.0,9,64166.7,121152.05,2,0,0,1
545,Germany,Female,60.0,7,176924.21,128981.07,1,1,1,1
497,France,Male,47.0,6,90055.08,0.0,1,1,1,0
816,Spain,Male,67.0,6,72814.31,151858.98,1,1,1,0
525,France,Male,36.0,2,168290.06,114628.4,1,1,1,0
725,France,Male,46.0,6,161767.38,0.0,2,0,0,0
692,France,Female,28.0,8,44420.18,95059.02,2,0,0,0
618,France,Female,24.0,7,37147.61,128736.39,1,1,1,0
546,France,Male,24.0,8,125381.02,156325.38,1,1,1,0
635,France,Male,29.0,7,149853.89,105405.97,1,1,1,0
611,France,Female,49.0,2,161435.02,88915.37,3,0,0,1
650,France,Male,60.0,8,102925.76,0.0,2,1,1,0
606,France,Male,40.0,5,70899.27,0.0,2,1,1,0
844,France,Male,18.0,2,145936.28,160980.03,1,0,0,0
450,Spain,Female,46.0,5,54227.06,177619.71,1,0,0,0
727,Spain,Male,38.0,2,59280.79,62276.99,1,1,1,0
460,Germany,Male,46.0,4,126952.5,127559.97,2,1,1,0
649,France,Male,41.0,0,130567.02,0.0,2,1,1,0
758,Germany,Female,47.0,9,73294.48,95523.16,1,0,0,0
490,France,Female,35.0,7,3937.37,107749.03,1,1,1,0
815,Germany,Male,37.0,2,2383.59,110777.26,2,0,0,0
838,Spain,Female,39.0,5,14279.44,166733.92,2,0,0,0
803,France,Male,31.0,9,141300.53,157120.86,2,0,0,0
664,Germany,Female,36.0,2,78140.75,127160.78,2,0,0,0
736,Spain,Female,28.0,2,117431.1,0.0,2,1,1,0
633,France,Female,37.0,9,72008.61,156091.97,1,0,0,0
664,France,Male,58.0,5,60887.58,98668.18,1,1,1,0
600,France,Female,43.0,5,194764.83,134022.06,1,0,0,0
693,France,Female,35.0,5,88705.14,124151.09,1,0,0,1
663,Germany,Female,36.0,6,35817.97,77253.5,1,0,0,1
742,Germany,Female,21.0,1,31520.4,114292.48,1,0,0,0
710,Germany,Male,43.0,2,157908.19,140080.32,3,1,1,1
710,Spain,Female,27.0,2,142200.15,135277.96,1,0,0,0
700,France,Female,82.0,2,182055.36,0.0,2,1,1,0
720,Germany,Male,60.0,9,157552.08,115920.62,2,0,0,1
684,Spain,Male,41.0,2,120284.67,119782.72,2,0,0,0
531,France,Female,63.0,1,24506.95,114715.71,1,1,1,1
742,Germany,Female,36.0,2,47271.61,129748.54,2,0,0,1
717,France,Male,31.0,4,41176.6,129722.57,1,0,0,0
589,France,Male,32.0,2,9468.64,0.0,2,1,1,0
767,France,Male,36.0,3,123880.19,139180.2,1,0,0,0
636,Germany,Male,49.0,6,158887.09,113599.74,2,0,0,1
648,France,Male,33.0,7,117036.38,134944.0,1,1,1,0
622,Germany,Female,58.0,7,120415.61,116922.25,1,0,0,1
692,Spain,Male,28.0,9,16064.25,118945.09,1,0,0,1
754,France,Male,28.0,8,52615.62,0.0,2,1,1,0
679,Spain,Female,35.0,8,121210.09,119182.73,1,0,0,0
639,France,Male,27.0,8,192247.35,0.0,2,0,0,0
774,France,Female,28.0,1,68759.57,71264.02,2,1,1,0
517,France,Male,41.0,2,75937.47,0.0,2,1,1,0
571,France,Female,35.0,8,84569.13,0.0,2,0,0,0
747,Germany,Male,58.0,7,190696.35,116313.57,1,1,1,1
792,Spain,Male,36.0,5,67468.67,92140.15,1,1,1,0
688,France,Male,26.0,1,104435.94,0.0,2,1,1,0
714,Germany,Male,42.0,2,47166.55,177640.09,1,1,1,0
562,Spain,Female,35.0,0,119899.52,0.0,2,0,0,0
704,Spain,Male,48.0,8,173498.45,167997.6,1,1,1,0
698,France,Male,36.0,2,93249.26,82275.35,2,1,1,0
611,France,Male,49.0,3,142917.54,0.0,2,1,1,0
850,Germany,Female,48.0,6,111755.8,111962.99,1,0,0,0
743,Germany,Female,34.0,1,108543.21,131736.88,1,1,1,0
654,France,Male,29.0,1,180345.44,0.0,1,0,0,0
761,Germany,Male,36.0,8,99444.02,108239.11,2,0,0,0
702,France,Female,46.0,9,109563.28,98444.19,1,1,1,0
488,Germany,Male,32.0,3,92568.07,114540.38,1,0,0,0
683,France,Female,35.0,6,37976.36,187530.66,2,1,1,0
601,Germany,Female,42.0,9,103315.74,133636.16,1,1,1,0
605,France,Male,52.0,7,173952.5,0.0,2,1,1,0
671,Germany,Female,44.0,0,34673.98,84745.03,2,1,1,0
614,Germany,Female,31.0,7,46163.44,120599.38,2,1,1,0
511,Spain,Female,29.0,9,140676.98,0.0,2,1,1,0
850,France,Male,39.0,4,151738.54,127771.35,2,1,1,0
790,Spain,Female,46.0,9,14679.81,0.0,1,0,0,1
793,France,Female,33.0,0,175544.02,0.0,1,0,0,0
628,France,Male,69.0,5,181964.6,0.0,2,1,1,0
598,Germany,Male,53.0,10,136886.86,167772.96,1,1,1,0
657,France,Female,37.0,6,122218.23,95845.6,1,0,0,0
618,France,Female,35.0,10,180439.75,0.0,2,0,0,0
681,Spain,Male,65.0,7,190419.81,134714.7,2,1,1,0
516,Spain,Female,33.0,3,58685.59,0.0,2,1,1,0
421,Germany,Male,28.0,8,89017.38,122384.22,3,1,1,1
700,France,Female,26.0,2,50051.42,0.0,2,0,0,0
745,France,Male,25.0,5,146041.45,157993.15,2,0,0,0
696,France,Male,29.0,8,191166.09,0.0,2,0,0,0
580,Germany,Female,42.0,2,103516.08,123331.36,1,0,0,1
497,Spain,Male,27.0,9,164825.04,75263.16,1,1,1,0
720,France,Female,43.0,6,172557.77,137824.03,2,0,0,0
659,Germany,Male,36.0,4,84320.94,132578.92,2,0,0,0
841,France,Female,36.0,5,122662.98,156021.31,1,0,0,0
642,Spain,Male,34.0,8,72085.1,0.0,1,0,0,0
732,Spain,Female,69.0,9,110932.24,137453.43,1,1,1,1
600,Spain,Male,36.0,4,143635.36,0.0,2,0,0,0
464,Germany,Male,33.0,8,3710.34,164284.72,2,1,1,0
680,France,Female,47.0,5,179843.33,0.0,2,1,1,0
758,Spain,Male,56.0,1,10643.38,0.0,2,1,1,0
630,Germany,Female,31.0,2,131167.98,112373.49,2,1,1,0
577,France,Female,39.0,10,10553.31,0.0,2,0,0,0
684,France,Female,34.0,6,130928.22,0.0,2,1,1,0
708,Spain,Female,41.0,5,157003.99,0.0,1,1,1,0
732,Germany,Female,29.0,1,138527.56,154333.82,1,1,1,0
634,Germany,Male,37.0,3,167032.49,111432.77,2,1,1,0
633,France,Female,30.0,6,41642.29,0.0,2,0,0,0
559,France,Male,34.0,2,9677.0,137390.11,2,0,0,0
694,Spain,Female,37.0,3,147012.22,0.0,2,1,1,0
686,Germany,Female,56.0,5,80553.87,111642.08,1,1,1,0
553,Spain,Female,48.0,3,30730.95,0.0,1,1,1,1
507,France,Male,36.0,4,140134.43,83543.37,1,0,0,0
732,Germany,Male,50.0,6,91936.1,145338.76,1,0,0,1
818,France,Female,31.0,1,178252.63,186796.37,1,0,0,0
660,Germany,Male,35.0,8,198674.08,58641.43,1,1,1,0
773,Spain,Female,41.0,5,28266.9,0.0,1,0,0,1
640,France,Male,44.0,3,92381.01,137148.68,1,0,0,0
505,France,Male,49.0,7,135180.11,80001.23,1,0,0,0
714,Germany,Male,21.0,6,27330.59,86402.52,2,0,0,0
468,France,Female,42.0,5,125305.34,0.0,2,0,0,0
611,Spain,Male,51.0,1,149648.45,122874.74,1,1,1,0
705,France,Male,25.0,0,59887.15,97544.29,1,1,1,0
646,Germany,Male,46.0,1,45041.32,170826.55,2,0,0,0
667,Germany,Female,48.0,1,113316.77,97133.92,2,0,0,1
511,Germany,Female,41.0,8,39087.42,153895.65,1,1,1,0
653,France,Female,43.0,6,7330.59,0.0,2,1,1,0
675,France,Female,57.0,8,95463.29,0.0,2,1,1,0
523,Spain,Male,32.0,4,167848.02,0.0,2,0,0,0
567,Germany,Female,49.0,5,93953.84,134956.02,1,0,0,1
741,Spain,Male,39.0,7,174227.66,143637.58,2,1,1,0
456,Spain,Male,32.0,9,135399.21,147506.25,1,1,1,0
598,France,Male,64.0,1,195635.3,0.0,2,0,0,1
667,France,Male,43.0,8,97508.04,190227.46,1,0,0,1
548,France,Female,32.0,2,188083.77,172448.77,1,0,0,1
725,France,Male,41.0,7,116704.25,113980.21,1,1,1,0
717,France,Male,53.0,6,97614.87,0.0,2,1,1,0
594,France,Male,38.0,4,186884.04,0.0,2,0,0,0
678,Germany,Female,25.0,10,131501.72,76968.12,2,1,1,0
545,France,Male,38.0,1,24302.95,88293.13,2,1,1,0
636,France,Female,48.0,1,110510.28,170833.46,1,0,0,1
603,Germany,Male,44.0,6,108488.33,108122.39,2,0,0,1
435,France,Male,36.0,4,197015.2,0.0,1,1,1,0
535,France,Female,40.0,8,27689.77,0.0,1,1,1,0
629,Germany,Female,45.0,7,9217.55,129818.39,3,0,0,1
722,France,Female,35.0,2,15068.18,163943.89,2,1,1,0
561,France,Male,28.0,7,7797.01,0.0,2,0,0,0
645,France,Female,38.0,5,4400.32,101430.3,2,1,1,0
501,France,Female,39.0,9,182025.95,117301.66,1,0,0,0
502,Germany,Female,32.0,1,122763.95,173340.83,1,1,1,0
652,Spain,Female,42.0,4,38152.01,0.0,2,1,1,0
574,France,Female,33.0,3,63163.99,134348.57,1,0,0,0
